transaction_id,region,country,product,customer,sales_rep,transaction_date,timestamp,quantity,unit_price,total_amount,order_status,payment_method,product_details,customer_info
TXN_000073,Europe,Germany,Electronics,Miss Andrea Burton,Jennifer Padilla,23-10-2024,08-08-2025 10:56,6,1416.26,8497.56,Pending,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Finally any think form minute after fact."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000074,Europe,Spain,Home & Garden,Manuel Anderson,Shane Guerrero,24-11-2022,30-04-2025 09:07,10,1689.38,16893.8,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Thing represent local success adult."", ""ratings"": 2.2}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000075,Africa,Nigeria,Clothing,Ricardo Foster MD,Richard Kennedy,20-02-2021,30-05-2025 01:07,9,288.24,2594.16,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Something vote than matter wrong full."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000076,Asia,India,Sports,Susan Andrade,Jamie Lawson,08-11-2024,06-05-2025 07:23,5,447.32,2236.6,Completed,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Exactly man evidence case administration."", ""ratings"": 1.0}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000313,South America,Argentina,Home & Garden,Kristi Smith,Natalie Butler,12-04-2024,22-03-2025 13:17,10,572.47,5724.7,Returned,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Air program kid garden owner."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000078,Europe,UK,Clothing,Victoria Farrell,Connie Cole,05-09-2020,19-02-2025 11:05,8,970.05,7760.4,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Force watch box south process."", ""ratings"": 2.1}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000079,Europe,UK,Sports,Robert Hendricks,Mary Wood,10-05-2022,10-01-2025 04:07,9,1915.15,17236.35,Completed,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""And discover gun picture action much."", ""ratings"": 4.5}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000080,Europe,France,Electronics,Kimberly Williams,Debra Webster,04-04-2025,28-01-2025 00:14,1,429.87,429.87,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Dell"", ""specs"": ""Level field show raise note some."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000081,North America,USA,Electronics,Logan Jones,Janet Roberts,26-12-2020,03-01-2025 16:27,6,1023.42,6140.52,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Knowledge trade international fish close what here kid."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000082,Asia,Japan,Clothing,Cindy Foster,Melissa Anderson,23-09-2020,17-04-2025 21:48,9,639.66,5756.94,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Arrive before situation radio suggest until."", ""ratings"": 1.2}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000083,Asia,China,Clothing,Samantha Grimes,Jared Stone,25-09-2023,14-04-2025 08:21,8,1271.58,10172.64,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Man occur behavior past discuss central clearly."", ""ratings"": 1.9}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000084,North America,Mexico,Electronics,Beverly Henry,James Saunders,09-05-2021,26-02-2025 06:26,1,847.33,847.33,Pending,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Samsung"", ""specs"": ""Activity response any day."", ""ratings"": 2.7}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000085,Africa,Egypt,Home & Garden,Karen Vasquez,Justin Nelson,12-01-2022,09-04-2025 21:52,4,300.51,1202.04,Completed,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Within also training piece develop some by."", ""ratings"": 4.6}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000086,South America,Argentina,Electronics,Jennifer Gilmore,David Rodgers,15-05-2021,02-04-2025 00:04,1,1692.31,1692.31,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Apple"", ""specs"": ""Member different raise soldier study movie other near."", ""ratings"": 4.5}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000087,Africa,South Africa,Clothing,Brandy Hale,Amy Saunders,15-06-2023,27-01-2025 23:39,1,1508.96,1508.96,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Though choose research fight specific watch tend."", ""ratings"": 4.2}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000088,Europe,Spain,Sports,Mindy Smith DVM,Kristopher Miller,17-01-2025,15-01-2025 19:30,,685.88,2057.64,Pending,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Reebok"", ""specs"": ""Story decide play necessary east start."", ""ratings"": 1.9}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000089,North America,Canada,  Sports  ,Kathleen Brown,Anthony Bullock,15-07-2024,23-07-2025 10:07,2,932.87,1865.74,Returned,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Either will certainly environmental team."", ""ratings"": 4.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000090,Africa,South Africa,Clothing,Jeremy Hall,  Gregory Sanders  ,17-03-2020,13-07-2025 10:26,6,164.04,984.24,Cancelled,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Particular live only allow between Mr study even."", ""ratings"": 2.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000091,Europe,Germany,Clothing,Johnny West,Johnny Glenn,20-10-2024,16-05-2025 09:56,3,1001.18,3003.54,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Catch behavior party hit sound music."", ""ratings"": 2.4}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000092,Europe,UK,Home & Garden,Cassandra Hansen,Teresa Ray,30-11-2020,30-06-2025 15:15,10,1101.61,11016.1,Pending,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Through billion floor group."", ""ratings"": 2.0}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000093,Europe,Spain,Clothing,,Brian Peters,14-02-2020,15-05-2025 14:34,4,676.13,2704.52,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Participant travel firm computer cultural."", ""ratings"": 2.4}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000094,South America,Argentina,Clothing,  Lauren Clark  ,Nicole Harrington,19-10-2020,03-02-2025 18:37,4,1944.82,7779.28,Returned,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Today last hold or by full."", ""ratings"": 4.9}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000095,Africa,South Africa,Sports,Jennifer Hopkins,Bruce Espinoza,,14-01-2025 10:19,3,562.13,1686.39,Returned,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Force quality decide relate nor under around."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000096,South America,Argentina,Home & Garden,Jesus Chavez,Rebecca Munoz,14-08-2020,31-07-2025 06:21,4,744.92,2979.68,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Wayfair"", ""specs"": ""Believe back interesting science prevent peace just."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000097,Africa,Nigeria,Sports,Levi Marsh,William Hall,29-03-2022,15-01-2025 08:54,7,1952.5,13667.5,Completed,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Decathlon"", ""specs"": ""Material seat purpose stand if job."", ""ratings"": 1.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000098,  Africa  ,Egypt,Sports,Danielle Perez,Randall Petty,23-05-2024,12-08-2025 07:04,,872.67,6108.69,Returned,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Decathlon"", ""specs"": ""Do while respond item assume likely as."", ""ratings"": 1.1}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
,South America,Argentina,Electronics,Angel Horton,Melissa Foster,05-07-2025,03-08-2025 08:57,1,1251.21,1251.21,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Dell"", ""specs"": ""Page her likely policy TV low personal."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000100,North America,USA,Electronics,Shelly Martinez,Donna Hamilton,17-01-2022,06-04-2025 05:39,2,42.8,85.6,Returned,PayPal,{bad_json},"{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000101,North America,Mexico,Electronics,Emily Mills,Jeremy Lutz,17-12-2021,08-07-2025 18:33,1,1987.63,1987.63,Completed,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Samsung"", ""specs"": ""Decision beat loss line present current huge man."", ""ratings"": 4.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000102,North America,Mexico,Home & Garden,Michelle Rojas,Lori Taylor,27-03-2023,30-01-2025 03:41,5,147.99,739.95,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Return alone marriage risk measure maintain image."", ""ratings"": 4.3}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000103,Africa,Nigeria,Clothing,Jillian Bautista,Kevin Davis,30-07-2025,04-02-2025 21:37,1,1866.36,1866.36,Returned,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Sit chair key democratic the subject southern."", ""ratings"": 4.9}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000104,North America,Canada,Home & Garden,Mrs. Brenda Collins,Jennifer Brown,20-03-2023,08-06-2025 09:03,5,1513.61,7568.05,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Doctor hit affect success rise trade."", ""ratings"": 4.5}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000105,South America,Chile,Sports,Alison Owens,  Lisa Phillips  ,16-08-2023,01-02-2025 19:05,3,1219.9,3659.7,Completed,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Reebok"", ""specs"": ""Environmental low father whole school individual."", ""ratings"": 2.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000106,Europe,UK,Electronics,Matthew Sampson,Nathaniel Davis,10-06-2022,05-01-2025 01:42,1,1043.59,1043.59,Cancelled,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Much apply despite word dinner we."", ""ratings"": 4.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000107,South America,Chile,Electronics,Tara Roberts,Todd Crawford,18-09-2024,19-07-2025 08:37,2,1838.65,3677.3,Returned,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Carry environmental customer clearly country let need."", ""ratings"": 3.1}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000108,North America,Canada,Clothing,Natasha Gregory,Michael Colon,06-11-2021,26-01-2025 08:27,3,1477.2,4431.6,Cancelled,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Yes clearly travel process particularly."", ""ratings"": 2.5}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000109,Africa,Egypt,Sports,Jeff Lyons,David Hill,22-03-2020,22-02-2025 18:53,,356.61,1069.83,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Dinner challenge shake best dinner different."", ""ratings"": 4.9}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000110,Asia,China,Sports,  nan  ,Nancy Marshall DDS,06-02-2024,09-02-2025 19:56,9,701.74,6315.66,Cancelled,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Decathlon"", ""specs"": ""Start central experience enough."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000111,South America,Argentina,Clothing,Tracey Parrish,Donna Lee,09-08-2024,14-01-2025 20:33,10,1821.46,18214.6,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Pattern land charge race threat animal article."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000112,Africa,South Africa,Electronics,Mary Richard,Ricky Mathews,06-04-2025,25-05-2025 12:25,5,1534.27,7671.35,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Apple"", ""specs"": ""General herself job few memory cost."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000113,Africa,Egypt,Clothing,  Richard Cline  ,Scott Johnson,14-04-2024,24-03-2025 00:04,8,,9400.24,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Indicate page most follow."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000313,North America,Canada,Home & Garden,John Stewart,Daniel Davis,04-07-2020,12-02-2025 17:36,6,"1,009.52",6057.12,Pending,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Free oil family bag wonder energy experience."", ""ratings"": 1.2}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000115,Europe,Germany,Sports,Shannon Baker,Stephanie Wilkerson,31-08-2020,08-07-2025 21:04,10,99.63,996.3,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Above word mouth."", ""ratings"": 2.3}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000116,South America,Argentina,Sports,Andres Collins,Elizabeth Garza,31-08-2024,28-02-2025 02:42,8,116.06,928.48,Completed,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Face public community plan give anything staff."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000117,Africa,South Africa,Sports,Daniel Bailey,  Desiree Serrano  ,19-02-2023,10-05-2025 17:25,4,1652.42,6609.68,Returned,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Window despite film boy compare maintain very."", ""ratings"": 3.6}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000118,Asia,Japan,Electronics,Shawna Oconnor,Benjamin Sheppard,01-11-2022,14-04-2025 05:58,9,1758.28,15824.52,Cancelled,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Order foreign federal crime."", ""ratings"": 3.7}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000119,Asia,Japan,Clothing,Jerry Davis,Nathan Alexander,30-11-2024,24-07-2025 03:26,9,1851.12,16660.08,Returned,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Speech join know."", ""ratings"": 2.2}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000120,Europe,Germany,Home & Garden,Karen Gonzalez,Samantha Duran,27-11-2021,19-04-2025 03:41,2,956.8,1913.6,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Fire defense mouth free party health which."", ""ratings"": 3.5}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000121,Asia,UAE,Clothing,Stephen Evans,Russell Cook,,06-07-2025 23:33,6,594.64,3567.84,Cancelled,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Easy probably wear consumer call ready."", ""ratings"": 4.7}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
